SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
22025,1629750,Javonte Green,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,6,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,6,0.2,1
22025,1629018,Gary Trent Jr.,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,31,4,7,0.571,3,5,0.6,3,3,1.0,0,1,1,0,0,1,1,1,14,-12,17.2,1
22025,1642450,Daniss Jenkins,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,27,3,16,0.188,0,8,0.0,0,2,0.0,4,4,8,6,0,0,3,2,6,-9,21.6,1
22025,1641842,Ronald Holland II,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,17,6,8,0.75,1,2,0.5,4,4,1.0,3,3,6,0,2,0,1,2,17,0,29.2,1
22025,1629638,Nickeil Alexander-Walker,1610612737,ATL,Atlanta Hawks,0022500309,2025-12-01,ATL @ DET,L,35,10,19,0.526,6,10,0.6,0,0,,0,3,3,1,2,0,2,1,26,4,35.1,1
22025,1631260,AJ Green,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,31,4,6,0.667,4,6,0.667,1,1,1.0,0,5,5,5,0,0,2,2,13,8,24.5,1
22025,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,32,10,17,0.588,0,1,0.0,6,11,0.545,3,4,7,4,1,1,5,6,26,-2,41.4,1
22025,1627747,Caris LeVert,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,25,5,9,0.556,3,4,0.75,1,4,0.25,0,2,2,1,2,0,2,0,14,10,21.9,1
22025,1630700,Dyson Daniels,1610612737,ATL,Atlanta Hawks,0022500309,2025-12-01,ATL @ DET,L,37,5,14,0.357,0,2,0.0,0,1,0.0,1,4,5,5,4,0,1,2,10,8,34.5,1
22025,1628398,Kyle Kuzma,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,20,1,4,0.25,1,1,1.0,0,0,,0,2,2,6,0,0,2,0,3,-9,12.4,1
22025,1630579,Jericho Sims,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,18,2,3,0.667,0,0,,1,2,0.5,3,4,7,0,0,0,0,3,5,-9,13.4,1
22025,1642258,Zaccharie Risacher,1610612737,ATL,Atlanta Hawks,0022500309,2025-12-01,ATL @ DET,L,22,2,7,0.286,0,3,0.0,0,0,,0,1,1,1,3,0,2,3,4,8,13.7,1
22025,1630551,Justin Champagnie,1610612764,WAS,Washington Wizards,0022500311,2025-12-01,WAS vs. MIL,W,19,5,8,0.625,0,1,0.0,0,0,,6,2,8,2,1,2,0,1,10,3,31.6,1
22025,1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,25,3,4,0.75,0,1,0.0,0,0,,1,9,10,0,0,5,2,2,6,4,31.0,1
22025,1631157,Ryan Rollins,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,30,5,12,0.417,3,7,0.429,1,2,0.5,0,2,2,5,0,1,3,2,14,-7,23.9,1
22025,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,17,5,10,0.5,2,4,0.5,0,0,,0,4,4,1,0,0,0,0,12,-7,18.3,1
22025,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,0022500309,2025-12-01,ATL @ DET,L,36,9,18,0.5,2,9,0.222,0,0,,3,3,6,4,1,3,3,4,20,-3,42.2,1
22025,1629645,Kevin Porter Jr.,1610612749,MIL,Milwaukee Bucks,0022500311,2025-12-01,MIL @ WAS,L,31,12,15,0.8,5,6,0.833,1,2,0.5,0,4,4,5,3,0,1,2,30,13,50.3,1
22025,1631105,Jalen Duren,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,32,9,12,0.75,0,0,,3,4,0.75,6,5,11,0,0,0,3,1,21,3,31.2,1
22025,203468,CJ McCollum,1610612764,WAS,Washington Wizards,0022500311,2025-12-01,WAS vs. MIL,W,36,11,21,0.524,4,11,0.364,2,3,0.667,0,4,4,5,1,0,0,1,28,3,43.3,1
22025,1630811,Keaton Wallace,1610612737,ATL,Atlanta Hawks,0022500309,2025-12-01,ATL @ DET,L,16,0,1,0.0,0,1,0.0,0,0,,0,2,2,5,0,0,0,0,0,-6,9.9,1
22025,1630552,Jalen Johnson,1610612737,ATL,Atlanta Hawks,0022500309,2025-12-01,ATL @ DET,L,38,9,17,0.529,4,8,0.5,7,8,0.875,3,10,13,7,0,0,4,5,29,6,51.1,1
22025,1641753,Chris Livingston,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,1
22025,1642281,Jaylon Tyson,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,31,10,13,0.769,4,5,0.8,3,3,1.0,5,6,11,4,1,0,2,3,27,23,47.2,1
22025,1630526,Jeremiah Robinson-Earl,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,17,1,5,0.2,0,3,0.0,3,3,1.0,1,4,5,0,0,1,1,4,5,5,13.0,1
22025,1631247,Luke Travers,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,9,1,3,0.333,0,1,0.0,0,0,,2,1,3,1,0,0,0,1,2,-9,7.1,1
22025,1628418,Thomas Bryant,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,12,3,6,0.5,0,2,0.0,0,0,,0,2,2,0,1,0,0,0,6,-4,11.4,1
22025,1641716,Jarace Walker,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,29,2,8,0.25,0,5,0.0,3,4,0.75,0,5,5,3,2,0,2,1,7,-2,21.5,1
22025,1629731,Dean Wade,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,26,3,6,0.5,1,4,0.25,2,3,0.667,1,1,2,3,1,0,1,6,9,3,17.9,1
22025,1629631,De'Andre Hunter,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,28,4,10,0.4,2,6,0.333,3,6,0.5,1,2,3,4,0,0,1,3,13,5,21.6,1
22025,1641772,Nae'Qwan Tomlin,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,27,2,6,0.333,0,1,0.0,2,2,1.0,3,3,6,1,2,4,1,2,6,15,31.7,1
22025,1642878,Tyrese Proctor,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,22,3,9,0.333,3,7,0.429,3,4,0.75,1,1,2,0,1,0,0,2,12,7,17.4,1
22025,1641854,Craig Porter Jr.,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,22,2,5,0.4,0,1,0.0,0,0,,2,3,5,3,1,2,0,4,4,-4,23.5,1
22025,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,28,6,13,0.462,0,3,0.0,1,2,0.5,1,4,5,5,0,2,0,5,13,22,32.5,1
22025,1628378,Donovan Mitchell,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01,CLE @ IND,W,34,16,27,0.593,4,10,0.4,7,9,0.778,3,6,9,6,0,0,3,2,43,22,59.8,1
22025,1643007,Taelon Peter,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,5,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,-1,1.0,1
22025,1630679,Ethan Thompson,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,7,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,2,1,3.5,1
22025,1630543,Isaiah Jackson,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,16,2,3,0.667,0,0,,2,2,1.0,2,1,3,0,1,2,2,3,6,-13,16.6,1
22025,1628396,Tony Bradley,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,7,3,6,0.5,0,0,,0,0,,1,0,1,0,0,0,1,0,6,2,6.2,1
22025,1631097,Bennedict Mathurin,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,22,3,9,0.333,2,4,0.5,3,5,0.6,0,4,4,1,0,0,3,3,11,-21,14.3,1
22025,1629726,Garrison Mathews,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,25,3,3,1.0,3,3,1.0,6,9,0.667,1,0,1,1,1,0,0,2,15,-11,20.7,1
22025,1630643,Jay Huff,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,26,6,10,0.6,3,6,0.5,0,0,,3,0,3,1,0,3,1,3,15,-5,28.1,1
22025,1641767,Ben Sheppard,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,18,0,3,0.0,0,2,0.0,0,0,,0,2,2,3,0,0,2,0,0,8,4.9,1
22025,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,6,2,3,0.667,0,0,,0,0,,0,1,1,1,1,0,0,1,4,-6,9.7,1
22025,1629614,Andrew Nembhard,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,33,7,11,0.636,2,2,1.0,5,6,0.833,1,3,4,6,0,0,2,1,21,-16,32.8,1
22025,1642066,Myron Gardner,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,1
22025,1642857,Kasparas Jakučionis,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,1,0,2,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-2,3.0,1
22025,1631107,Nikola Jović,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,1,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,1
22025,1642353,Cam Christie,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,15,0,6,0.0,0,2,0.0,0,0,,1,2,3,0,1,0,1,1,0,1,5.6,1
22025,1631323,Simone Fontecchio,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,21,2,7,0.286,1,6,0.167,2,3,0.667,0,4,4,2,0,0,0,0,7,-10,14.8,1
22025,1630696,Dru Smith,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,16,3,6,0.5,1,4,0.25,0,0,,0,0,0,2,1,1,1,2,7,-18,15.0,1
22025,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,33,5,11,0.455,1,2,0.5,2,2,1.0,4,7,11,6,1,1,1,0,13,10,40.2,1
22025,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,32,10,17,0.588,5,8,0.625,2,2,1.0,3,11,14,3,2,2,1,0,27,33,59.3,1
22025,1631170,Jaime Jaquez Jr.,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,21,2,10,0.2,0,2,0.0,0,0,,1,3,4,5,0,1,2,4,4,-13,17.3,1
22025,1642276,Kel'el Ware,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,16,0,3,0.0,0,1,0.0,0,0,,2,7,9,0,0,1,0,2,0,-16,13.8,1
22025,1642883,Sion James,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,28,2,6,0.333,1,5,0.2,0,0,,1,2,3,1,0,1,4,1,5,-18,9.1,1
22025,201935,James Harden,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,20,2,6,0.333,1,4,0.25,6,7,0.857,0,2,2,3,0,0,5,1,11,-39,12.9,1
22025,1641750,Ryan Kalkbrenner,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,26,3,3,1.0,0,0,,1,1,1.0,1,5,6,1,1,2,0,1,7,-9,24.7,1
22025,1642856,Egor Dëmin,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,27,4,12,0.333,1,3,0.333,0,0,,1,0,1,4,1,2,0,4,9,15,25.2,1
22025,1629639,Tyler Herro,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,29,8,15,0.533,4,6,0.667,2,3,0.667,0,3,3,2,0,1,0,3,22,12,31.6,1
22025,1641709,Ausar Thompson,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,30,3,4,0.75,0,0,,2,2,1.0,1,6,7,1,1,1,1,2,8,-6,22.9,1
22025,1641730,Noah Clowney,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,30,6,9,0.667,2,4,0.5,4,4,1.0,0,2,2,4,1,0,0,4,18,15,29.4,1
22025,1627739,Kris Dunn,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,26,4,7,0.571,1,2,0.5,3,3,1.0,2,2,4,5,1,0,0,0,12,-14,27.3,1
22025,202695,Kawhi Leonard,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,30,12,21,0.571,3,6,0.5,9,10,0.9,0,7,7,2,3,0,1,1,36,8,55.4,1
22025,1641738,Kobe Brown,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,15,1,4,0.25,0,2,0.0,0,0,,1,3,4,4,1,1,0,1,2,-16,18.8,1
22025,1629012,Collin Sexton,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,19,5,10,0.5,1,1,1.0,4,4,1.0,2,4,6,2,1,0,3,0,15,-10,25.2,1
22025,1642851,Kon Knueppel,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,35,7,18,0.389,4,9,0.444,0,0,,1,5,6,4,0,0,3,0,18,-10,28.2,1
22025,1642949,Yanic Konan Niederhäuser,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,12,3,4,0.75,0,0,,0,2,0.0,0,1,1,0,0,1,1,0,6,-5,9.2,1
22025,101108,Chris Paul,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,15,3,7,0.429,2,3,0.667,0,0,,0,0,0,3,0,0,1,1,8,-6,11.5,1
22025,1641774,Tristan Vukcevic,1610612764,WAS,Washington Wizards,0022500311,2025-12-01,WAS vs. MIL,W,20,4,7,0.571,1,3,0.333,7,8,0.875,0,2,2,2,1,0,0,3,16,6,24.4,1
22025,1631213,Tyrese Martin,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,19,2,6,0.333,1,3,0.333,0,0,,0,2,2,3,1,0,1,1,5,-9,13.9,1
22025,201587,Nicolas Batum,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,20,2,2,1.0,2,2,1.0,0,0,,0,1,1,0,0,0,0,1,6,-5,7.2,1
22025,1629008,Michael Porter Jr.,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,36,13,24,0.542,7,11,0.636,2,4,0.5,2,5,7,4,2,0,2,3,35,18,53.4,1
22025,1641715,Cam Whitmore,1610612764,WAS,Washington Wizards,0022500311,2025-12-01,WAS vs. MIL,W,19,8,14,0.571,1,3,0.333,0,0,,2,3,5,1,1,0,0,0,17,6,27.5,1
22025,1626181,Norman Powell,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,32,12,18,0.667,6,10,0.6,0,0,,1,2,3,3,1,1,2,5,30,33,42.1,1
22025,1630595,Cade Cunningham,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,38,7,15,0.467,0,4,0.0,4,4,1.0,0,8,8,8,6,3,6,1,18,6,60.6,1
22025,1641757,Jordan Miller,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,6,1,3,0.333,0,1,0.0,4,4,1.0,0,1,1,0,1,0,0,1,6,0,10.2,1
22025,203952,Andrew Wiggins,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,32,9,14,0.643,2,3,0.667,2,2,1.0,2,7,9,3,0,3,3,3,22,32,43.3,1
22025,1641796,Pelle Larsson,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,8,1,1,1.0,1,1,1.0,2,2,1.0,1,0,1,2,0,0,0,1,5,1,9.2,1
22025,1642275,Tidjane Salaün,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,18,3,6,0.5,1,3,0.333,3,5,0.6,0,4,4,0,1,0,1,1,10,17,16.8,1
22025,1642920,Kobe Sanders,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,26,4,11,0.364,0,4,0.0,2,2,1.0,1,3,4,2,0,0,1,2,10,0,16.8,1
22025,1630558,Davion Mitchell,1610612748,MIA,Miami Heat,0022500313,2025-12-01,MIA vs. LAC,W,31,6,6,1.0,4,4,1.0,0,0,,1,2,3,12,2,0,2,5,16,37,41.6,1
22025,1628989,Kevin Huerter,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,6,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,2,0.0,1
22025,1628976,Wendell Carter Jr.,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,30,6,8,0.75,1,2,0.5,4,6,0.667,3,3,6,1,1,1,0,1,17,-1,31.7,1
22025,1628381,John Collins,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,25,4,12,0.333,0,3,0.0,2,4,0.5,5,1,6,2,1,0,0,0,10,-13,23.2,1
22025,1641810,Antonio Reeves,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,15,4,5,0.8,2,3,0.667,0,0,,0,2,2,1,0,0,0,1,10,9,13.9,1
22025,1630549,Day'Ron Sharpe,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,15,2,4,0.5,0,1,0.0,2,4,0.5,1,2,3,3,0,0,2,3,6,3,12.1,1
22025,1642869,Noah Penda,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,11,2,4,0.5,1,2,0.5,0,0,,1,4,5,0,0,0,1,2,5,9,10.0,1
22025,1641710,Anthony Black,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,34,8,15,0.533,2,5,0.4,4,6,0.667,2,7,9,3,0,2,1,0,22,25,42.3,1
22025,1642862,Liam McNeeley,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,17,2,4,0.5,1,2,0.5,3,4,0.75,0,2,2,1,0,0,0,3,8,-7,11.9,1
22025,1631217,Moussa Diabaté,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,22,5,9,0.556,0,0,,0,0,,2,4,6,1,2,1,0,3,10,-4,27.7,1
22025,1628371,Jonathan Isaac,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,7,0,1,0.0,0,0,,1,4,0.25,0,2,2,0,0,1,0,0,1,7,6.4,1
22025,1627826,Ivica Zubac,1610612746,LAC,LA Clippers,0022500313,2025-12-01,LAC @ MIA,L,31,7,13,0.538,0,0,,2,3,0.667,3,10,13,2,0,1,1,1,16,4,36.6,1
22025,1641801,Emanuel Miller,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,7,1,2,0.5,1,2,0.5,0,0,,0,0,0,2,1,0,0,1,3,-9,9.0,1
22025,202696,Nikola Vučević,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,34,9,13,0.692,1,2,0.5,1,2,0.5,4,7,11,5,2,0,2,4,20,12,44.7,1
22025,1642879,Ben Saraf,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,18,2,9,0.222,1,7,0.143,2,2,1.0,1,2,3,2,1,0,2,0,7,0,14.6,1
22025,1626145,Tyus Jones,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,19,0,2,0.0,0,2,0.0,0,0,,0,0,0,6,1,0,1,1,0,13,11.0,1
22025,1630200,Tre Jones,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,30,7,10,0.7,2,3,0.667,4,5,0.8,0,1,1,3,0,0,1,1,20,-16,24.7,1
22025,1642950,Lachlan Olbrich,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,12,0,1,0.0,0,0,,0,0,,1,3,4,2,0,0,1,4,0,-17,6.8,1
22025,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,37,6,13,0.462,4,6,0.667,2,2,1.0,0,3,3,7,1,0,4,5,18,8,31.1,1
22025,1641783,Tristan da Silva,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,21,0,4,0.0,0,3,0.0,0,0,,0,2,2,1,1,1,1,4,0,-19,8.9,1
22025,1641763,Julian Phillips,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,21,4,7,0.571,1,4,0.25,1,2,0.5,2,1,3,0,0,0,0,3,10,9,13.6,1
22025,1630217,Desmond Bane,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,34,12,17,0.706,3,7,0.429,10,10,1.0,2,4,6,5,1,0,2,3,37,7,52.7,1
22025,1641724,Jett Howard,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,3,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-5,0.2,1
22025,1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,30,4,15,0.267,0,3,0.0,0,0,,0,2,2,1,0,1,2,2,8,-30,12.9,1
22025,1642962,Drake Powell,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,24,4,8,0.5,2,5,0.4,0,0,,0,1,1,4,3,0,1,2,10,5,25.2,1
22025,1630533,Ziaire Williams,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,19,1,4,0.25,1,3,0.333,0,0,,2,4,6,2,0,0,2,3,3,3,11.2,1
22025,1642874,Danny Wolf,1610612751,BKN,Brooklyn Nets,0022500312,2025-12-01,BKN vs. CHA,W,19,4,9,0.444,1,4,0.25,1,1,1.0,2,5,7,1,0,0,0,3,10,5,19.9,1
22025,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,18,2,7,0.286,2,4,0.5,0,0,,0,6,6,1,0,0,2,0,6,-18,12.7,1
22025,1630581,Josh Giddey,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,36,8,14,0.571,3,6,0.5,3,5,0.6,1,8,9,6,3,1,8,2,22,5,45.8,1
22025,1629048,Goga Bitadze,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,18,3,5,0.6,0,0,,2,2,1.0,1,4,5,3,1,4,1,1,8,6,32.5,1
22025,1630591,Jalen Suggs,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,30,3,13,0.231,2,10,0.2,2,2,1.0,2,2,4,4,5,1,4,3,10,-9,34.8,1
22025,1641824,Matas Buzelis,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01,CHI @ ORL,L,36,7,16,0.438,2,7,0.286,5,6,0.833,2,4,6,4,2,3,0,3,21,5,49.2,1
22025,1630163,LaMelo Ball,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,29,3,9,0.333,2,6,0.333,4,4,1.0,0,5,5,14,0,2,3,3,12,-3,42.0,1
22025,1630532,Franz Wagner,1610612753,ORL,Orlando Magic,0022500314,2025-12-01,ORL vs. CHI,W,32,11,18,0.611,0,2,0.0,3,3,1.0,1,5,6,2,2,1,5,1,25,-8,39.2,1
22025,1627783,Pascal Siakam,1610612754,IND,Indiana Pacers,0022500310,2025-12-01,IND vs. CLE,L,31,11,21,0.524,0,3,0.0,4,6,0.667,5,2,7,2,0,0,0,2,26,-21,37.4,1
