SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
22025,1642354,KJ Simpson,1610612766,CHA,Charlotte Hornets,0022500359,2025-12-07,CHA vs. DEN,L,29,6,14,0.429,2,8,0.25,2,4,0.5,1,4,5,1,1,0,0,0,16,-14,26.5,1
22025,1641706,Brandon Miller,1610612766,CHA,Charlotte Hornets,0022500359,2025-12-07,CHA vs. DEN,L,30,5,19,0.263,4,10,0.4,3,3,1.0,3,2,5,5,1,1,5,2,17,-12,31.5,1
22025,1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,0022500359,2025-12-07,CHA vs. DEN,L,37,10,19,0.526,0,6,0.0,4,6,0.667,2,7,9,8,1,0,3,1,24,-11,46.8,1
22025,1629661,Cameron Johnson,1610612743,DEN,Denver Nuggets,0022500359,2025-12-07,DEN @ CHA,W,39,2,7,0.286,1,5,0.2,3,4,0.75,1,3,4,3,0,0,0,4,8,9,17.3,1
22025,1641810,Antonio Reeves,1610612766,CHA,Charlotte Hornets,0022500359,2025-12-07,CHA vs. DEN,L,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,8,0.0,1
22025,1642862,Liam McNeeley,1610612766,CHA,Charlotte Hornets,0022500359,2025-12-07,CHA vs. DEN,L,20,4,5,0.8,4,5,0.8,1,2,0.5,0,4,4,2,1,0,0,1,13,4,23.8,1
22025,1629618,Jalen Pickett,1610612743,DEN,Denver Nuggets,0022500359,2025-12-07,DEN @ CHA,W,16,2,3,0.667,1,2,0.5,0,0,,1,3,4,3,1,0,0,2,5,-6,17.3,1
22025,1628971,Bruce Brown,1610612743,DEN,Denver Nuggets,0022500359,2025-12-07,DEN @ CHA,W,20,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0,-12,0.0,1
22025,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,24,3,10,0.3,0,1,0.0,0,0,,0,3,3,4,3,2,1,2,6,-5,29.6,1
22025,1631246,Vince Williams Jr.,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,16,2,6,0.333,1,4,0.25,0,0,,0,2,2,0,0,1,3,3,5,-10,7.4,1
22025,1642905,Yang Hansen,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,19,2,5,0.4,0,2,0.0,0,0,,1,4,5,2,0,0,2,5,4,2,11.0,1
22025,1642942,Jahmai Mashack,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,3,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,0.0,1
22025,1641871,Duop Reath,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,19,4,6,0.667,3,4,0.75,1,1,1.0,1,1,2,1,0,0,1,3,12,-16,14.9,1
22025,1642377,Jaylen Wells,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,26,4,8,0.5,2,4,0.5,6,8,0.75,0,5,5,3,2,0,0,2,16,14,32.5,1
22025,1641739,Toumani Camara,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,33,5,13,0.385,3,10,0.3,0,0,,2,4,6,1,3,0,3,2,13,-24,27.7,1
22025,1631451,Javonte Cooke,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,3,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,0,1,2.7,1
22025,1641765,Olivier-Maxence Prosper,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,3,0,2,0.0,0,0,,2,2,1.0,1,1,2,0,0,0,0,0,2,-1,4.4,1
22025,1629111,Jock Landale,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,21,4,7,0.571,0,3,0.0,7,10,0.7,5,3,8,2,2,0,3,4,15,20,30.6,1
22025,1642285,Cam Spencer,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,32,4,9,0.444,1,5,0.2,3,3,1.0,0,3,3,6,4,0,4,3,12,33,32.6,1
22025,1631200,Kris Murray,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,22,1,1,1.0,0,0,,0,0,,1,2,3,1,1,2,0,4,2,-11,16.1,1
22025,203484,Kentavious Caldwell-Pope,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,23,5,8,0.625,3,5,0.6,3,3,1.0,0,2,2,5,2,0,2,0,16,30,29.9,1
22025,1641744,Zach Edey,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,22,5,11,0.455,0,2,0.0,2,3,0.667,5,5,10,3,0,0,6,6,12,4,22.5,1
22025,1642907,Cedric Coward,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,25,5,12,0.417,0,3,0.0,1,3,0.333,2,4,6,3,0,1,3,2,11,-7,22.7,1
22025,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,17,1,4,0.25,0,2,0.0,0,0,,2,1,3,1,3,0,0,2,2,4,16.1,1
22025,1631126,Caleb Love,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,20,2,7,0.286,0,4,0.0,0,0,,0,2,2,3,0,0,2,1,4,-19,8.9,1
22025,1631101,Shaedon Sharpe,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,27,5,11,0.455,3,3,1.0,4,4,1.0,1,1,2,2,1,0,6,1,17,-31,19.4,1
22025,1641712,Rayan Rupert,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,11,0,3,0.0,0,2,0.0,0,0,,1,0,1,0,0,0,0,1,0,0,1.2,1
22025,203924,Jerami Grant,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,32,5,16,0.313,2,8,0.25,9,10,0.9,1,6,7,3,0,1,2,1,21,-5,34.9,1
22025,1642950,Lachlan Olbrich,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,5,0,1,0.0,0,1,0.0,0,0,,1,2,3,0,0,0,0,0,0,-4,3.6,1
22025,1642280,Trentyn Flowers,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,4,2,3,0.667,0,1,0.0,0,0,,1,0,1,0,0,0,1,1,4,-4,4.2,1
22025,1641801,Emanuel Miller,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,4,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,0,-4,1.2,1
22025,1631218,Trayce Jackson-Davis,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,22,2,2,1.0,0,0,,0,0,,0,3,3,2,0,1,0,1,4,7,13.6,1
22025,1627741,Buddy Hield,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,22,4,10,0.4,1,5,0.2,0,0,,2,5,7,1,1,0,1,2,9,14,20.9,1
22025,1627780,Gary Payton II,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,4,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,1
22025,1630311,Pat Spencer,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,27,6,10,0.6,0,0,,0,0,,1,4,5,6,1,0,4,1,12,30,26.0,1
22025,1629632,Coby White,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,25,3,10,0.3,0,4,0.0,6,7,0.857,0,1,1,1,0,0,4,3,12,-27,10.7,1
22025,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,20,1,6,0.167,1,2,0.5,0,0,,3,3,6,2,2,0,0,2,3,-3,19.2,1
22025,202710,Jimmy Butler III,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,29,5,10,0.5,2,2,1.0,7,10,0.7,2,6,8,6,2,0,2,0,19,29,41.6,1
22025,1630581,Josh Giddey,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,35,6,15,0.4,3,6,0.5,3,5,0.6,0,3,3,5,1,2,4,2,18,-21,34.1,1
22025,1628380,Zach Collins,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,19,1,7,0.143,0,2,0.0,1,1,1.0,2,2,4,1,0,1,0,0,3,0,12.3,1
22025,1631207,Dalen Terry,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,18,2,3,0.667,0,1,0.0,0,0,,2,1,3,3,2,0,0,0,4,7,18.1,1
22025,1630541,Moses Moody,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,19,3,6,0.5,3,5,0.6,2,3,0.667,2,2,4,1,0,0,0,0,11,1,17.3,1
22025,1641764,Brandin Podziemski,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,29,7,13,0.538,5,9,0.556,2,2,1.0,3,5,8,7,2,0,3,3,21,20,44.1,1
22025,1642954,Will Richard,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,24,3,5,0.6,3,5,0.6,0,0,,1,3,4,0,1,0,0,2,9,36,16.8,1
22025,1628975,Jevon Carter,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,22,4,8,0.5,3,5,0.6,2,2,1.0,0,1,1,2,3,0,1,2,13,-6,25.2,1
22025,1641763,Julian Phillips,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,12,1,3,0.333,1,3,0.333,2,2,1.0,1,1,2,1,0,0,0,0,5,-5,8.9,1
22025,1641824,Matas Buzelis,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,25,7,12,0.583,2,5,0.4,0,0,,2,1,3,1,3,1,2,4,16,-30,31.1,1
22025,1629001,De'Anthony Melton,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,17,4,9,0.444,3,7,0.429,2,4,0.5,0,1,1,1,2,0,3,2,13,-3,18.7,1
22025,1630611,Gui Santos,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,20,3,8,0.375,0,3,0.0,0,0,,3,4,7,2,1,0,2,2,6,1,18.4,1
22025,202696,Nikola Vučević,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,24,4,13,0.308,1,6,0.167,0,0,,1,5,6,3,1,0,2,1,9,-28,21.7,1
22025,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07,CHI vs. GSW,L,27,1,6,0.167,0,3,0.0,2,2,1.0,1,3,4,5,0,0,1,0,4,-35,15.3,1
22025,1642366,Quinten Post,1610612744,GSW,Golden State Warriors,0022500361,2025-12-07,GSW @ CHI,W,26,7,14,0.5,5,10,0.5,0,0,,1,3,4,1,1,1,0,3,19,25,31.3,1
22025,1630583,Santi Aldama,1610612763,MEM,Memphis Grizzlies,0022500360,2025-12-07,MEM vs. POR,W,28,7,11,0.636,3,6,0.5,5,7,0.714,1,6,7,1,2,0,0,1,22,34,37.9,1
22025,1631321,Sidy Cissoko,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,24,2,6,0.333,2,5,0.4,0,0,,1,3,4,0,0,1,4,4,6,5,9.8,1
22025,1630166,Deni Avdija,1610612757,POR,Portland Trail Blazers,0022500360,2025-12-07,POR @ MEM,L,31,7,14,0.5,2,4,0.5,1,3,0.333,1,6,7,7,3,1,5,5,17,-17,42.9,1
22025,1629029,Luka Dončić,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,39,9,24,0.375,2,9,0.222,11,14,0.786,1,14,15,11,0,2,5,1,31,12,66.5,1
22025,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,34,12,17,0.706,4,6,0.667,1,2,0.5,1,6,7,6,1,1,2,1,29,1,50.4,1
22025,1631133,Jabari Walker,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,17,1,4,0.25,1,3,0.333,1,2,0.5,0,4,4,0,0,0,0,1,4,7,8.8,1
22025,1642845,VJ Edgecombe,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,38,5,13,0.385,2,3,0.667,3,3,1.0,2,3,5,3,0,0,1,4,15,6,24.5,1
22025,1629020,Jarred Vanderbilt,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,3,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,0,0,1.5,1
22025,1631230,Dominick Barlow,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,24,2,7,0.286,1,2,0.5,2,2,1.0,2,2,4,0,1,0,0,3,7,-12,14.8,1
22025,1631222,Jake LaRavia,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,17,1,4,0.25,1,4,0.25,1,2,0.5,0,2,2,0,0,0,1,3,4,12,5.4,1
22025,1629060,Rui Hachimura,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,36,7,12,0.583,3,7,0.429,0,0,,2,4,6,1,0,0,0,3,17,7,25.7,1
22025,1629637,Jaxson Hayes,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,17,1,1,1.0,0,0,,1,4,0.25,1,4,5,0,0,3,0,5,3,-6,18.0,1
22025,1642876,Adou Thiero,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7,0.0,1
22025,203083,Andre Drummond,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,18,5,11,0.455,0,1,0.0,1,2,0.5,8,4,12,0,0,1,0,1,11,-15,28.4,1
22025,1642272,Jared McCain,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,13,3,7,0.429,2,4,0.5,0,0,,0,1,1,1,0,0,0,2,8,3,10.7,1
22025,202331,Paul George,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,32,3,8,0.375,1,3,0.333,5,5,1.0,0,6,6,3,1,0,1,3,12,-12,25.7,1
22025,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,30,4,21,0.19,0,6,0.0,8,8,1.0,2,5,7,2,1,1,0,1,16,11,33.4,1
