SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MATCHUP,WL,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS
22025,0022500080,2025-10-22,1610612751,BKN,1629008,Michael Porter Jr.,BKN @ CHA,L,25,12,4,5,5,15,2,7,0,2,1,3,0,0,0,2,-19
22025,0022500081,2025-10-22,1610612748,MIA,1642276,Kel'el Ware,MIA @ ORL,L,14,7,4,0,3,5,1,2,0,0,1,3,1,1,1,2,-2
22025,0022500081,2025-10-22,1610612748,MIA,1641796,Pelle Larsson,MIA @ ORL,L,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,-1
22025,0022500081,2025-10-22,1610612748,MIA,1631323,Simone Fontecchio,MIA @ ORL,L,19,13,2,1,6,9,1,3,0,0,1,1,0,0,1,2,-9
22025,0022500081,2025-10-22,1610612748,MIA,1631170,Jaime Jaquez Jr.,MIA @ ORL,L,30,13,6,1,6,7,0,1,1,2,1,5,2,0,2,3,-1
22025,0022500081,2025-10-22,1610612748,MIA,1631107,Nikola Jović,MIA @ ORL,L,23,9,3,0,2,6,2,3,3,4,0,3,1,0,3,2,8
22025,0022500081,2025-10-22,1610612748,MIA,1630696,Dru Smith,MIA @ ORL,L,13,2,1,5,1,4,0,1,0,0,0,1,1,0,1,2,-6
22025,0022500081,2025-10-22,1610612748,MIA,1630558,Davion Mitchell,MIA @ ORL,L,35,16,6,12,7,15,2,6,0,0,2,4,2,1,1,4,2
22025,0022500081,2025-10-22,1610612748,MIA,1628389,Bam Adebayo,MIA @ ORL,L,34,15,12,2,4,13,1,5,6,7,3,9,0,0,4,3,-2
22025,0022500081,2025-10-22,1610612748,MIA,1626181,Norman Powell,MIA @ ORL,L,36,28,9,4,9,19,4,8,6,7,2,7,1,1,3,4,12
22025,0022500081,2025-10-22,1610612748,MIA,203952,Andrew Wiggins,MIA @ ORL,L,32,18,4,1,6,12,1,5,5,7,0,4,1,1,1,4,-21
