SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
22025,1631099,Keegan Murray,1610612758,SAC,Sacramento Kings,0022500364,2025-12-08,SAC @ IND,L,37,3,11,0.273,1,5,0.2,1,1,1.0,2,9,11,2,0,0,2,4,8,-3,22.2,1
22025,201566,Russell Westbrook,1610612758,SAC,Sacramento Kings,0022500364,2025-12-08,SAC @ IND,L,40,10,16,0.625,2,3,0.667,2,4,0.5,2,10,12,14,2,1,3,2,24,-7,65.4,1
22025,204060,Joe Ingles,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,1
22025,1631221,Collin Gillespie,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,33,6,15,0.4,3,7,0.429,4,4,1.0,2,4,6,4,0,1,1,1,19,9,34.2,1
22025,1626220,Royce O'Neale,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,33,4,6,0.667,3,5,0.6,0,0,,2,6,8,5,2,1,2,1,11,1,35.1,1
22025,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,40,1,7,0.143,0,5,0.0,2,3,0.667,2,4,6,3,0,1,1,3,4,0,17.7,1
22025,1630692,Jordan Goodwin,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,26,4,8,0.5,1,2,0.5,0,0,,1,2,3,1,1,0,1,0,9,7,16.1,1
22025,1641740,Jaylen Clark,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,12,1,2,0.5,0,0,,1,2,0.5,1,1,2,1,0,0,0,0,3,1,6.9,1
22025,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,21,7,9,0.778,0,0,,1,2,0.5,5,3,8,1,1,0,0,2,15,0,29.1,1
22025,201144,Mike Conley,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,15,0,5,0.0,0,3,0.0,0,0,,0,2,2,4,0,0,1,2,0,-7,7.4,1
22025,1631109,Mark Williams,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,29,7,9,0.778,1,1,1.0,7,9,0.778,3,4,7,3,2,0,0,4,22,-8,40.9,1
22025,1631123,Jamaree Bouyea,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,12,2,2,1.0,1,1,1.0,0,0,,1,0,1,1,0,0,0,2,5,11,7.7,1
22025,1628978,Donte DiVincenzo,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,27,1,7,0.143,0,6,0.0,0,0,,1,3,4,4,1,0,3,3,2,-9,12.8,1
22025,1628415,Dillon Brooks,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,31,7,20,0.35,2,8,0.25,2,4,0.5,0,2,2,2,0,0,2,0,18,-9,21.4,1
22025,1629675,Naz Reid,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,30,2,12,0.167,2,10,0.2,0,0,,1,8,9,0,1,0,1,0,6,-3,18.8,1
22025,1642346,Ryan Dunn,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,24,1,8,0.125,0,1,0.0,0,0,,3,5,8,4,0,0,0,5,2,1,17.6,1
22025,1630538,Bones Hyland,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,16,5,8,0.625,4,6,0.667,0,0,,0,1,1,3,1,0,3,1,14,7,19.7,1
22025,1628960,Grayson Allen,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,33,5,16,0.313,1,8,0.125,1,3,0.333,1,2,3,4,2,0,2,5,12,-6,25.6,1
22025,203944,Julius Randle,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,37,7,11,0.636,2,4,0.5,5,7,0.714,1,2,3,8,0,0,3,4,21,-4,33.6,1
22025,1630545,Terrence Shannon Jr.,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,4,0,1,0.0,0,1,0.0,0,0,,2,0,2,0,0,0,0,3,0,-4,2.4,1
22025,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,0022500365,2025-12-08,MIN vs. PHX,L,38,15,21,0.714,3,7,0.429,7,9,0.778,0,9,9,2,1,0,1,2,40,4,55.8,1
22025,1642345,Oso Ighodaro,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08,PHX @ MIN,W,19,5,6,0.833,0,0,,0,0,,1,4,5,2,1,0,1,2,10,9,21.0,1
22025,1642877,Micah Peavy,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,13,2,7,0.286,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,4,-20,5.2,1
22025,1630529,Herbert Jones,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,26,6,10,0.6,0,3,0.0,5,5,1.0,2,4,6,4,4,1,0,4,17,14,45.2,1
22025,1642274,Yves Missi,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,8,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,2,2,-2,3.5,1
22025,1642264,Stephon Castle,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,23,5,15,0.333,1,2,0.5,7,8,0.875,3,2,5,5,0,0,3,4,18,-2,28.5,1
22025,1642847,Jeremiah Fears,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,21,2,8,0.25,1,2,0.5,0,0,,1,2,3,4,1,0,2,4,5,1,15.6,1
22025,1628436,Luke Kornet,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,26,3,7,0.429,0,0,,0,0,,5,4,9,1,0,0,1,5,6,-10,17.3,1
22025,1630180,Saddiq Bey,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,36,7,11,0.636,1,3,0.333,2,2,1.0,1,5,6,2,0,0,0,1,17,19,27.2,1
22025,1631255,Karlo Matković,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,7,2,2,1.0,0,0,,0,0,,0,0,0,2,0,0,0,1,4,-15,7.0,1
22025,1628368,De'Aaron Fox,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,30,4,11,0.364,2,5,0.4,4,4,1.0,0,4,4,7,1,0,4,0,14,-4,28.3,1
22025,1630631,Jose Alvarado,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,31,4,7,0.571,2,5,0.4,0,0,,0,3,3,6,1,1,1,3,10,-8,27.6,1
22025,1642844,Dylan Harper,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,26,10,16,0.625,1,3,0.333,1,2,0.5,0,3,3,6,0,0,2,0,22,3,32.6,1
22025,1642852,Derik Queen,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,33,11,15,0.733,0,1,0.0,11,13,0.846,0,10,10,10,0,4,4,3,33,14,68.0,1
22025,1630577,Julian Champagnie,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,29,5,9,0.556,5,9,0.556,2,2,1.0,0,6,6,3,2,0,0,1,17,13,34.7,1
22025,1631110,Jeremy Sochan,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,4,1,2,0.5,0,0,,0,0,,0,3,3,0,0,0,1,0,2,1,4.6,1
22025,1630170,Devin Vassell,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,27,1,5,0.2,1,4,0.25,2,2,1.0,0,3,3,3,0,0,0,2,5,-9,13.1,1
22025,1641722,Jordan Hawkins,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,4,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-11,-1.0,1
22025,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,17,5,8,0.625,1,1,1.0,1,2,0.5,3,3,6,2,0,0,0,3,12,11,22.2,1
22025,1642868,Carter Bryant,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,8,2,4,0.5,0,1,0.0,0,1,0.0,0,1,1,0,0,0,0,0,4,13,5.2,1
22025,1631121,Bryce McGowens,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,24,3,5,0.6,1,3,0.333,1,1,1.0,0,1,1,2,0,0,0,3,8,-19,12.2,1
22025,203482,Kelly Olynyk,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,15,4,7,0.571,2,4,0.5,1,2,0.5,1,1,2,1,2,0,0,1,11,16,20.9,1
22025,203084,Harrison Barnes,1610612759,SAS,San Antonio Spurs,0022500366,2025-12-08,SAS @ NOP,W,35,9,15,0.6,4,7,0.571,2,2,1.0,1,1,2,1,0,0,2,3,24,-17,25.9,1
22025,1630530,Trey Murphy III,1610612740,NOP,New Orleans Pelicans,0022500366,2025-12-08,NOP vs. SAS,L,38,13,21,0.619,2,6,0.333,4,5,0.8,0,3,3,4,2,1,1,1,32,12,49.6,1
