SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
22025,1629004,Svi Mykhailiuk,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,19,1,8,0.125,1,6,0.167,0,0,,0,3,3,0,0,0,1,1,3,-24,5.6,1
22025,1642846,Ace Bailey,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,34,5,13,0.385,2,6,0.333,1,3,0.333,1,4,5,1,1,1,3,3,13,-23,23.5,1
22025,1628374,Lauri Markkanen,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,26,5,13,0.385,2,6,0.333,6,6,1.0,3,6,9,2,0,0,0,0,18,-33,31.8,1
22025,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,20,5,7,0.714,0,2,0.0,0,0,,2,3,5,3,1,0,1,3,10,21,22.5,1
22025,1631247,Luke Travers,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,11,1,3,0.333,0,2,0.0,0,0,,0,1,1,2,0,0,1,0,2,-1,5.2,1
22025,203999,Nikola Jokić,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,36,13,26,0.5,1,8,0.125,13,15,0.867,3,6,9,8,1,1,2,1,40,-15,66.8,1
22025,1642278,Tyler Kolek,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,14,3,6,0.5,1,3,0.333,0,0,,0,2,2,1,1,0,2,2,7,-5,11.9,1
22025,1641718,Keyonte George,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,28,5,12,0.417,1,3,0.333,7,7,1.0,0,0,0,4,0,0,2,0,18,-33,22.0,1
22025,1628404,Josh Hart,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,28,3,6,0.5,0,3,0.0,2,2,1.0,1,5,6,6,1,0,2,1,8,37,25.2,1
22025,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,32,7,12,0.583,0,0,,3,4,0.75,1,9,10,5,0,2,2,2,17,9,40.5,1
22025,1642268,Isaiah Collier,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,24,4,5,0.8,1,1,1.0,4,5,0.8,0,0,0,7,0,0,0,0,13,-5,23.5,1
22025,1642383,Walter Clayton Jr.,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,19,4,9,0.444,3,6,0.5,0,0,,0,1,1,4,0,0,1,3,11,1,17.2,1
22025,1642868,Carter Bryant,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,9,1,4,0.25,0,1,0.0,0,0,,2,1,3,0,0,0,0,2,2,-3,5.6,1
22025,1642281,Jaylon Tyson,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,33,11,15,0.733,2,4,0.5,0,1,0.0,2,4,6,2,0,2,2,3,24,16,38.2,1
22025,203482,Kelly Olynyk,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,6,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,7,2.2,1
22025,1629011,Mitchell Robinson,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,16,2,2,1.0,0,0,,0,0,,3,4,7,1,2,1,1,1,4,13,21.9,1
22025,1642885,Mohamed Diawara,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,12,1,2,0.5,0,0,,0,0,,0,2,2,3,1,0,0,0,2,-3,11.9,1
22025,203994,Jusuf Nurkić,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,19,2,5,0.4,0,1,0.0,0,2,0.0,2,4,6,0,2,0,3,2,4,-19,14.2,1
22025,1642258,Zaccharie Risacher,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,21,4,7,0.571,0,2,0.0,1,1,1.0,1,2,3,0,0,0,0,3,9,-7,12.6,1
22025,202687,Bismack Biyombo,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,10,2,2,1.0,0,0,,0,0,,0,0,0,1,0,0,1,1,4,-10,4.5,1
22025,1641772,Nae'Qwan Tomlin,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,18,5,10,0.5,1,3,0.333,2,4,0.5,2,0,2,2,0,0,0,2,13,-7,18.4,1
22025,1630170,Devin Vassell,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,30,8,16,0.5,7,13,0.538,5,6,0.833,1,2,3,3,0,1,2,4,28,-1,37.1,1
22025,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,22,5,11,0.455,4,6,0.667,4,4,1.0,1,8,9,4,1,0,1,1,18,21,36.8,1
22025,1627824,Guerschon Yabusele,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,9,5,6,0.833,1,2,0.5,0,0,,1,1,2,0,0,0,1,2,11,-5,12.4,1
22025,1630540,Miles McBride,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,22,7,11,0.636,7,10,0.7,1,1,1.0,0,3,3,2,0,1,0,3,22,35,31.6,1
22025,1628378,Donovan Mitchell,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,32,9,17,0.529,1,5,0.2,9,11,0.818,1,1,2,8,3,0,5,1,28,18,46.4,1
22025,1629638,Nickeil Alexander-Walker,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,34,10,17,0.588,5,9,0.556,5,5,1.0,2,3,5,1,0,0,1,3,30,0,36.5,1
22025,201567,Kevin Love,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,17,2,5,0.4,2,4,0.5,1,2,0.5,1,1,2,1,1,0,0,2,7,-19,13.9,1
22025,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,28,4,11,0.364,1,4,0.25,0,0,,0,6,6,2,1,2,0,4,9,-9,28.2,1
22025,1629631,De'Andre Hunter,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,21,5,9,0.556,1,4,0.25,0,0,,0,3,3,0,1,0,1,4,11,-7,16.6,1
22025,1630552,Jalen Johnson,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,38,9,20,0.45,1,4,0.25,2,2,1.0,4,14,18,16,2,0,3,3,21,3,69.6,1
22025,1641729,Brice Sensabaugh,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,12,3,6,0.5,2,4,0.5,0,0,,1,1,2,1,1,0,1,5,8,-17,13.9,1
22025,1630322,Lindy Waters III,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,6,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,1,0,1,1,3,-1,7.4,1
22025,1628418,Thomas Bryant,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,16,2,4,0.5,0,0,,4,4,1.0,1,2,3,2,0,0,1,2,8,4,13.6,1
22025,1642271,Kyle Filipowski,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,30,2,7,0.286,1,5,0.2,5,6,0.833,2,6,8,3,2,0,1,2,10,-2,29.1,1
22025,203937,Kyle Anderson,1610612762,UTA,Utah Jazz,0022500343,2025-12-05,UTA @ NYK,L,12,2,4,0.5,0,0,,3,4,0.75,0,1,1,0,1,0,0,0,7,4,11.2,1
22025,1642844,Dylan Harper,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,23,1,11,0.091,0,5,0.0,1,4,0.25,1,3,4,6,0,0,2,2,3,2,14.8,1
22025,1642357,David Jones Garcia,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,10,3,5,0.6,2,3,0.667,1,1,1.0,0,0,0,4,1,0,0,2,9,-2,18.0,1
22025,1628366,Lonzo Ball,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,22,1,2,0.5,0,1,0.0,0,0,,0,6,6,5,3,0,2,1,2,1,23.7,1
22025,204001,Kristaps Porziņģis,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,20,9,13,0.692,4,7,0.571,3,4,0.75,0,2,2,1,1,2,1,4,25,18,36.9,1
22025,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,31,9,17,0.529,6,9,0.667,9,9,1.0,0,2,2,4,0,0,0,2,33,37,41.4,1
22025,1630192,Zeke Nnaji,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,8,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-3,3.2,1
22025,1628384,OG Anunoby,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,23,4,8,0.5,0,2,0.0,3,4,0.75,0,0,0,1,0,0,2,1,11,7,10.5,1
22025,1642461,Spencer Jones,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,23,2,2,1.0,0,0,,2,2,1.0,3,1,4,2,1,0,0,3,6,-2,16.8,1
22025,1630577,Julian Champagnie,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,35,4,8,0.5,2,5,0.4,1,1,1.0,1,3,4,1,3,0,0,0,11,-22,26.3,1
22025,1630574,Ariel Hukporti,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,12,2,2,1.0,0,0,,0,0,,0,4,4,0,0,0,0,3,4,-4,8.8,1
22025,203903,Jordan Clarkson,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,31,5,13,0.385,2,5,0.4,4,6,0.667,2,2,4,5,2,0,2,3,16,16,32.3,1
22025,203084,Harrison Barnes,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,29,3,7,0.429,1,3,0.333,0,0,,0,4,4,3,1,0,1,1,7,-13,18.3,1
22025,1629731,Dean Wade,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,29,4,6,0.667,2,4,0.5,2,2,1.0,1,7,8,5,1,0,0,2,12,16,32.1,1
22025,1630249,Vít Krejčí,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,28,5,8,0.625,5,8,0.625,0,0,,0,2,2,2,1,0,1,3,15,7,22.4,1
22025,1630572,Sandro Mamukelashvili,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,16,1,4,0.25,0,1,0.0,1,2,0.5,1,2,3,1,0,2,0,3,3,-17,14.1,1
22025,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,25,5,10,0.5,0,2,0.0,4,6,0.667,1,6,7,0,1,2,2,3,14,5,29.4,1
22025,203501,Tim Hardaway Jr.,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,27,5,11,0.455,4,8,0.5,3,5,0.6,0,6,6,0,0,0,1,0,17,-4,23.2,1
22025,1641706,Brandon Miller,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,30,5,14,0.357,1,6,0.167,1,2,0.5,0,3,3,2,1,1,4,3,12,9,20.6,1
22025,1628381,John Collins,1610612746,LAC,LA Clippers,0022500347,2025-12-05,LAC @ MEM,L,25,6,14,0.429,2,8,0.25,2,2,1.0,1,1,2,2,1,0,3,2,16,-9,21.4,1
22025,1641854,Craig Porter Jr.,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05,CLE vs. SAS,W,24,4,6,0.667,1,2,0.5,2,3,0.667,1,6,7,1,2,0,0,3,11,20,26.9,1
22025,1629661,Cameron Johnson,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,35,6,14,0.429,4,9,0.444,0,1,0.0,1,3,4,2,1,1,2,2,16,15,27.8,1
22025,1641711,Gradey Dick,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,21,2,7,0.286,0,3,0.0,0,0,,1,0,1,1,1,0,0,0,4,-20,9.7,1
22025,1628368,De'Aaron Fox,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,33,9,19,0.474,2,7,0.286,5,6,0.833,0,5,5,9,1,0,4,2,25,-19,43.5,1
22025,203486,Mason Plumlee,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,6,0,0,,0,0,,1,2,0.5,1,3,4,0,1,0,1,0,1,7,7.8,1
22025,1631243,Mouhamed Gueye,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,10,1,4,0.25,1,4,0.25,0,0,,0,3,3,0,0,0,1,1,3,-5,5.6,1
22025,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,38,8,16,0.5,4,6,0.667,3,3,1.0,1,4,5,12,2,1,4,1,23,6,52.0,1
22025,1630811,Keaton Wallace,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,10,0,2,0.0,0,2,0.0,0,0,,0,2,2,4,0,0,0,0,0,-6,8.4,1
22025,1630193,Immanuel Quickley,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,31,11,22,0.5,4,10,0.4,5,5,1.0,0,3,3,4,1,0,1,2,31,-12,42.6,1
22025,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,28,4,8,0.5,3,6,0.5,2,2,1.0,2,4,6,2,1,0,1,1,13,-18,25.2,1
22025,1629111,Jock Landale,1610612763,MEM,Memphis Grizzlies,0022500347,2025-12-05,MEM vs. LAC,W,17,3,5,0.6,1,1,1.0,0,0,,1,0,1,1,1,1,1,4,7,8,14.7,1
22025,1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,32,5,11,0.455,1,6,0.167,4,5,0.8,0,9,9,5,1,0,2,1,15,17,34.3,1
22025,1628379,Luke Kennard,1610612737,ATL,Atlanta Hawks,0022500340,2025-12-05,ATL vs. DEN,L,18,0,2,0.0,0,1,0.0,2,2,1.0,0,1,1,1,1,0,1,3,2,-1,6.7,1
22025,202685,Jonas Valančiūnas,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,12,4,4,1.0,0,0,,0,0,,1,3,4,2,0,0,1,1,8,16,14.8,1
22025,1627739,Kris Dunn,1610612746,LAC,LA Clippers,0022500347,2025-12-05,LAC @ MEM,L,21,0,1,0.0,0,0,,0,0,,0,3,3,3,2,0,1,1,0,-6,13.1,1
22025,1642867,Collin Murray-Boyles,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,19,3,4,0.75,1,1,1.0,0,0,,1,1,2,1,0,0,4,3,7,-12,6.9,1
22025,1641810,Antonio Reeves,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,4,1,3,0.333,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,2,1,4.7,1
22025,1642285,Cam Spencer,1610612763,MEM,Memphis Grizzlies,0022500347,2025-12-05,MEM vs. LAC,W,29,7,11,0.636,3,5,0.6,0,0,,1,4,5,7,1,0,2,2,17,9,34.5,1
22025,1641750,Ryan Kalkbrenner,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,26,5,6,0.833,0,0,,2,5,0.4,2,4,6,1,1,2,0,2,12,11,29.7,1
22025,1631110,Jeremy Sochan,1610612759,SAS,San Antonio Spurs,0022500341,2025-12-05,SAS @ CLE,L,25,5,9,0.556,0,2,0.0,0,0,,5,0,5,1,1,0,1,3,10,-8,19.5,1
22025,1642275,Tidjane Salaün,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,22,6,8,0.75,5,6,0.833,4,4,1.0,0,3,3,1,1,1,0,3,21,18,32.1,1
22025,1642347,Jamal Shead,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,21,4,12,0.333,1,4,0.25,0,0,,3,2,5,1,2,0,2,0,9,3,20.5,1
22025,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,31,6,15,0.4,1,5,0.2,0,0,,0,3,3,5,1,1,4,2,13,-15,26.1,1
22025,1642354,KJ Simpson,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,28,2,6,0.333,1,2,0.5,3,4,0.75,0,3,3,4,5,0,7,3,8,14,25.6,1
22025,202066,Garrett Temple,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05,TOR vs. CHA,L,7,0,1,0.0,0,0,,0,0,,0,1,1,0,2,0,0,1,0,-6,7.2,1
22025,1628971,Bruce Brown,1610612743,DEN,Denver Nuggets,0022500340,2025-12-05,DEN @ ATL,W,32,4,4,1.0,2,2,1.0,3,4,0.75,0,3,3,0,3,1,2,3,13,1,26.6,1
22025,201935,James Harden,1610612746,LAC,LA Clippers,0022500347,2025-12-05,LAC @ MEM,L,36,6,13,0.462,3,7,0.429,3,4,0.75,0,2,2,7,0,1,4,4,18,-17,29.9,1
